step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
75650.0,41,723.0,8.505882352941176,3.2078591669165903,41,2169.0,0.15335498065882464,41,2169.0
75655.0,49,695.0,7.988505747126437,2.8244895192570443,49,2110.0,0.12180053519025594,49,2110.0
75660.0,57,948.0,10.651685393258427,2.4265002054549236,57,2158.0,0.07852280962885468,57,2158.0
75665.0,60,1056.0,11.865168539325843,2.11911963523859,60,2297.0,0.06655639639242647,60,2297.0
75670.0,60,1055.0,12.267441860465116,1.671189163011243,60,2206.0,0.04677298037607089,60,2206.0
75675.0,60,1105.0,11.881720430107526,2.4388696490018638,60,2157.0,0.06273306254343133,60,2157.0
75680.0,52,1001.0,11.122222222222222,2.7533026169811263,52,2285.0,0.12971334492547068,52,2285.0
75685.0,43,924.0,11.0,2.796905454788176,43,2221.0,0.13774032048399895,43,2221.0
75690.0,46,940.0,10.804597701149426,3.028786269148785,46,2186.0,0.1107605883988335,46,2186.0
75695.0,43,981.0,11.406976744186046,3.2622682994841004,43,2188.0,0.12346649250895622,43,2188.0
75700.0,40,616.0,7.247058823529412,3.0550978799172945,40,2168.0,0.14038567391361673,40,2168.0
75705.0,49,644.0,7.402298850574713,2.7990537976374297,49,2090.0,0.12095056953083635,49,2090.0
75710.0,58,909.0,9.989010989010989,2.6040524716299553,58,2168.0,0.0778506405860547,58,2168.0
75715.0,59,1012.0,11.244444444444444,2.4431154096902157,59,2286.0,0.09784495340327819,59,2286.0
75720.0,56,1002.0,11.386363636363637,2.7799620249382007,56,2274.0,0.11101437491623778,56,2274.0
75725.0,58,1039.0,12.223529411764705,2.5549180168698005,58,2208.0,0.06952197622904331,58,2208.0
75730.0,53,1107.0,12.579545454545455,3.2116040643760573,53,2161.0,0.0985569643484896,53,2161.0
75735.0,52,1238.0,14.738095238095237,3.729921211927678,52,2175.0,0.14680096225974068,52,2175.0
75740.0,50,1270.0,15.487804878048781,3.1808152202817386,50,2222.0,0.13642813032469214,50,2222.0
75745.0,50,1199.0,14.621951219512194,2.607036422384237,50,2222.0,0.10507851930357609,50,2222.0
75750.0,41,1125.0,13.235294117647058,3.361573299269865,41,2163.0,0.1496311066726437,41,2163.0
75755.0,43,1102.0,12.964705882352941,4.066378461099843,43,2112.0,0.1972976385575834,43,2112.0
75760.0,38,702.0,8.457831325301205,3.1200916892381745,38,2054.0,0.1502184426569439,38,2054.0
75765.0,45,634.0,7.287356321839081,2.761250115549149,45,1959.0,0.12200998719702055,45,1959.0
75770.0,55,870.0,9.775280898876405,2.6133418923036738,55,1978.0,0.07703241923308943,55,1978.0
75775.0,62,971.0,10.67032967032967,2.0426241907441285,62,2110.0,0.05455938377279205,62,2110.0
75780.0,61,1028.0,11.816091954022989,1.8626369471666109,61,2189.0,0.05464055948315923,61,2189.0
75785.0,60,1096.0,11.659574468085106,2.4972839253865966,60,2166.0,0.07826255390167873,60,2166.0
75790.0,51,1037.0,11.271739130434783,3.03693056083103,51,2279.0,0.1370048531949548,51,2279.0
75795.0,42,909.0,10.694117647058823,2.750202994982497,42,2253.0,0.13038538126563826,42,2253.0
75800.0,45,950.0,10.919540229885058,2.824802669803476,45,2141.0,0.10127735216427074,45,2141.0
75805.0,42,989.0,11.367816091954023,3.275910063897785,42,2113.0,0.13371588816531738,42,2113.0
75810.0,40,614.0,7.057471264367816,2.9990491628663953,40,2089.0,0.132641700202119,40,2089.0
75815.0,49,629.0,7.067415730337078,2.8217659642006967,49,2002.0,0.11156781287361688,49,2002.0
75820.0,60,899.0,9.87912087912088,2.627572310561698,60,2075.0,0.08080012884672397,60,2075.0
75825.0,59,1005.0,10.923913043478262,2.477546420562734,59,2203.0,0.10018367562732226,59,2203.0
75830.0,56,1004.0,11.674418604651162,2.4309521670823275,56,2252.0,0.09136213927371271,56,2252.0
75835.0,60,1080.0,12.134831460674157,2.650890615821474,60,2216.0,0.07596507860902452,60,2216.0
75840.0,53,1100.0,12.64367816091954,3.2262620536522713,53,2187.0,0.11271298495485485,53,2187.0
75845.0,52,1260.0,15.0,3.895112206733869,52,2169.0,0.15112608756577733,52,2169.0
75850.0,48,1290.0,15.542168674698795,3.1444569251423062,48,2256.0,0.12210909959238081,48,2256.0
75855.0,46,1182.0,14.592592592592593,2.4818795339869166,46,2232.0,0.11451894238543787,46,2232.0
75860.0,44,1155.0,13.588235294117647,3.669826969146535,44,2119.0,0.17340546998929657,44,2119.0
75865.0,41,1112.0,13.08235294117647,3.813256179005839,41,2069.0,0.17432153686086233,41,2069.0
75870.0,43,741.0,8.927710843373495,3.0278474081229376,43,2018.0,0.13421365315592335,43,2018.0
75875.0,46,676.0,7.8604651162790695,2.8843247652180115,46,1924.0,0.12901223281656077,46,1924.0
75880.0,58,917.0,10.076923076923077,2.8104113594720554,58,1942.0,0.08568518580416751,58,1942.0
75885.0,60,1021.0,11.47191011235955,2.039097039321495,60,2085.0,0.06146024095177763,60,2085.0
75890.0,60,1022.0,11.23076923076923,1.7658354097801803,60,2150.0,0.05585498686018105,60,2150.0
75895.0,52,940.0,10.10752688172043,2.3742379784221064,52,2234.0,0.10217305740813634,52,2234.0
75900.0,47,828.0,9.098901098901099,2.787105527264881,47,2275.0,0.1255175789333005,47,2275.0
75905.0,44,822.0,9.340909090909092,2.7750186449301304,44,2200.0,0.09201850942300732,44,2200.0
75910.0,46,917.0,10.420454545454545,3.1485409174813515,46,2218.0,0.11281549161534658,46,2218.0
75915.0,41,602.0,7.0,2.913020299783731,41,2209.0,0.1259688807273208,41,2209.0
75920.0,49,641.0,7.367816091954023,2.990949451901281,49,2145.0,0.12422130596574159,49,2145.0
75925.0,61,908.0,10.202247191011235,2.4211245607179115,61,2234.0,0.05984333672743427,61,2234.0
75930.0,60,1006.0,11.431818181818182,2.1251493711958656,60,2354.0,0.07280594082998695,60,2354.0
75935.0,56,997.0,11.459770114942529,2.6870621111976933,56,2301.0,0.1157169828850264,56,2301.0
75940.0,53,1042.0,12.116279069767442,2.6412701827408913,53,2197.0,0.07087564151376653,53,2197.0
75945.0,51,1038.0,12.357142857142858,2.737771962616564,51,2239.0,0.1005975329028881,51,2239.0
75950.0,52,1186.0,14.119047619047619,3.790128868760357,52,2183.0,0.1476175268643393,52,2183.0
75955.0,49,1221.0,14.890243902439025,3.3483767362490653,49,2231.0,0.15077860019757214,49,2231.0
75960.0,45,1110.0,14.415584415584416,2.4791441114477513,45,2250.0,0.10907021748206568,45,2250.0
75965.0,43,1046.0,12.162790697674419,3.2883379389487923,43,2172.0,0.132675538942929,43,2172.0
75970.0,42,1045.0,12.151162790697674,4.186030167276524,42,2105.0,0.18562033321654203,42,2105.0
75975.0,38,701.0,8.44578313253012,3.205275778731262,38,2101.0,0.1523475507244455,38,2101.0
75980.0,49,657.0,7.551724137931035,2.963945935902391,49,1958.0,0.1274431172515083,49,1958.0
75985.0,53,897.0,10.193181818181818,2.8433471409651996,53,2060.0,0.08465730574289018,53,2060.0
75990.0,61,1008.0,11.454545454545455,1.9196192987710743,61,2196.0,0.062234552342343576,61,2196.0
75995.0,62,1052.0,12.091954022988507,1.837201480534176,62,2184.0,0.05757217617884026,62,2184.0
76000.0,59,1081.0,11.623655913978494,2.5709172594080125,59,2112.0,0.07659286834047675,59,2112.0
76005.0,51,1013.0,11.131868131868131,2.8948837471700104,51,2239.0,0.13315586863339432,51,2239.0
76010.0,42,897.0,10.552941176470588,2.781553443899213,42,2226.0,0.13571309257429193,42,2226.0
76015.0,46,935.0,10.74712643678161,2.9223601363099014,46,2130.0,0.10114654410577319,46,2130.0
76020.0,44,985.0,11.32183908045977,3.2450565175672876,44,2167.0,0.1330316354047092,44,2167.0
76025.0,41,623.0,7.160919540229885,3.1434159743254866,41,2102.0,0.14273959568042305,41,2102.0
76030.0,49,642.0,7.295454545454546,2.8787441248790886,49,2023.0,0.11023001554235293,49,2023.0
76035.0,58,902.0,10.134831460674157,2.6276772567923667,58,2093.0,0.07089137805996928,58,2093.0
76040.0,60,1008.0,11.325842696629213,2.3811848846716237,60,2218.0,0.08598874786583914,60,2218.0
76045.0,55,1001.0,12.060240963855422,2.4158912592858646,55,2181.0,0.08944695021916194,55,2181.0
76050.0,56,1051.0,12.364705882352942,2.700392243806944,56,2178.0,0.07663494952255404,56,2178.0
76055.0,50,1073.0,12.773809523809524,3.2260184231130173,50,2171.0,0.12423930411627089,50,2171.0
76060.0,49,1193.0,14.548780487804878,3.662736972801727,49,2172.0,0.15386892930116106,49,2172.0
76065.0,50,1222.0,15.08641975308642,2.7098466232516856,50,2210.0,0.1288307930277235,50,2210.0
76070.0,48,1163.0,13.845238095238095,2.6338995098702718,48,2219.0,0.10897330145706487,48,2219.0
76075.0,44,1103.0,12.825581395348838,3.632181061903651,44,2119.0,0.16256738911320023,44,2119.0
76080.0,43,1095.0,12.732558139534884,3.847573512784008,43,2078.0,0.1789457153472295,43,2078.0
76085.0,42,745.0,8.869047619047619,3.116075807424526,42,2029.0,0.13872512103275575,42,2029.0
76090.0,48,695.0,7.808988764044944,2.875524389523744,48,1948.0,0.11977444605334596,48,1948.0
76095.0,55,941.0,10.693181818181818,2.6969230991392745,55,1977.0,0.08136394542921947,55,1977.0
76100.0,59,1038.0,11.795454545454545,1.8446604492260896,59,2113.0,0.054782842492406635,59,2113.0
76105.0,68,1049.0,11.527472527472527,1.6852860912146208,68,2108.0,0.039956403334140994,68,2108.0
76110.0,59,1131.0,12.161290322580646,3.0246304517208333,59,2134.0,0.10975036647985198,59,2134.0
76115.0,51,1030.0,11.444444444444445,3.0641831821448773,51,2196.0,0.14336756518380486,51,2196.0
76120.0,45,920.0,10.952380952380953,2.572433868936285,45,2197.0,0.11389478122417512,45,2197.0
76125.0,47,957.0,10.875,2.884299833530525,47,2113.0,0.10686427752537836,47,2113.0
76130.0,43,1019.0,11.71264367816092,3.488062928722936,43,2114.0,0.13588466204787547,43,2114.0
76135.0,40,646.0,7.511627906976744,2.841819179761523,40,2129.0,0.11381825092108026,40,2129.0
76140.0,46,650.0,7.558139534883721,2.7445687120146407,46,1995.0,0.10137186445624481,46,1995.0
76145.0,59,920.0,10.0,2.6449540120410413,59,2107.0,0.08454697292322419,59,2107.0
76150.0,61,1031.0,11.584269662921349,2.317723701396324,61,2241.0,0.09374355249307084,61,2241.0
76155.0,59,1039.0,11.942528735632184,2.305465315299512,59,2301.0,0.08489593456935586,59,2301.0
76160.0,57,1113.0,12.793103448275861,2.6215943933478782,57,2250.0,0.0760449267677138,57,2250.0
76165.0,51,1126.0,13.093023255813954,3.3776990344960125,51,2204.0,0.1187697899517674,51,2204.0
76170.0,49,1276.0,15.19047619047619,3.6743682730914338,49,2257.0,0.14599775220673702,49,2257.0
76175.0,51,1305.0,16.3125,2.8139066411084164,51,2307.0,0.130534292031952,51,2307.0
76180.0,48,1195.0,14.058823529411764,2.6482993216692985,48,2299.0,0.12912491739112444,48,2299.0
76185.0,46,1158.0,13.465116279069768,3.6277775510293515,46,2187.0,0.1660352557065419,46,2187.0
76190.0,41,1121.0,13.188235294117646,3.6655190383890885,41,2084.0,0.14487825793145137,41,2084.0
76195.0,43,772.0,9.08235294117647,3.153597865309844,43,2089.0,0.13489349768927517,43,2089.0
76200.0,48,695.0,7.8977272727272725,2.923879776742258,48,1997.0,0.1255547488716257,48,1997.0
76205.0,57,937.0,10.647727272727273,2.6181595296862716,57,2011.0,0.08674371182717505,57,2011.0
76210.0,60,1042.0,11.840909090909092,1.7580217556350874,60,2152.0,0.05615463295799835,60,2152.0
76215.0,64,1107.0,11.903225806451612,1.960595402900133,64,2226.0,0.0614960389611818,64,2226.0
76220.0,55,994.0,10.688172043010752,2.5806014069302714,55,2317.0,0.11584355971412862,55,2317.0
76225.0,48,853.0,9.477777777777778,2.527037588401252,48,2334.0,0.11564161975115961,48,2334.0
76230.0,47,846.0,9.613636363636363,2.8247723632146666,47,2266.0,0.09232274676758916,47,2266.0
76235.0,47,952.0,10.696629213483146,3.1699155991348205,47,2299.0,0.1103974923979801,47,2299.0
76240.0,41,631.0,7.423529411764706,2.7212198639488214,41,2288.0,0.12381370864155104,41,2288.0
76245.0,50,663.0,7.620689655172414,2.693618774330381,50,2219.0,0.11030189995634812,50,2219.0
76250.0,59,939.0,10.55056179775281,2.385425933299719,59,2325.0,0.0782951940053219,59,2325.0
76255.0,61,1034.0,11.362637362637363,2.169196656760199,61,2446.0,0.0756234749463647,61,2446.0
76260.0,56,1022.0,11.613636363636363,2.5152269049302522,56,2394.0,0.1023639705568869,56,2394.0
76265.0,57,1075.0,12.5,2.4129876613345878,57,2262.0,0.06109883266624233,57,2262.0
76270.0,51,1107.0,12.724137931034482,3.0410173760520696,51,2309.0,0.11349909675868888,51,2309.0
76275.0,51,1226.0,14.423529411764706,3.5630489779397574,51,2245.0,0.13819533895097907,51,2245.0
76280.0,51,1267.0,15.083333333333334,3.267287127779272,51,2309.0,0.14133536672718466,51,2309.0
76285.0,50,1162.0,14.0,2.4260288910149725,50,2337.0,0.10566531933728615,50,2337.0
76290.0,46,1136.0,13.057471264367816,3.453024000658051,46,2268.0,0.14255828638439463,46,2268.0
76295.0,44,1137.0,13.220930232558139,4.017414459771138,44,2301.0,0.19668217443226782,44,2301.0
76300.0,41,777.0,9.25,3.0997578280692424,41,2217.0,0.14010847630412032,41,2217.0
76305.0,46,729.0,8.284090909090908,2.974984357623739,46,2137.0,0.12509879423473771,46,2137.0
76310.0,55,972.0,10.92134831460674,2.688100461085964,55,2166.0,0.09858112070039993,55,2166.0
76315.0,59,1064.0,11.822222222222223,1.967334657659553,59,2286.0,0.05942870036920467,59,2286.0
76320.0,61,1070.0,12.02247191011236,1.8728327341139293,61,2263.0,0.048813260133677976,61,2263.0
76325.0,59,1152.0,12.387096774193548,2.5397291791686367,59,2183.0,0.08156780073854762,59,2183.0
76330.0,52,1087.0,11.945054945054945,2.932245759597748,52,2311.0,0.13752608499020472,52,2311.0
76335.0,44,965.0,11.220930232558139,2.638175343878027,44,2308.0,0.11997270643444555,44,2308.0
76340.0,49,1029.0,11.561797752808989,2.771182308070686,49,2219.0,0.09393517847305098,49,2219.0
76345.0,45,1085.0,12.191011235955056,3.0974077060722593,45,2223.0,0.11577850998793338,45,2223.0
76350.0,41,694.0,7.886363636363637,2.9672769779839143,41,2188.0,0.1358552981045257,41,2188.0
76355.0,49,637.0,7.238636363636363,2.754108036596111,49,2078.0,0.11177183737742388,49,2078.0
76360.0,59,907.0,9.858695652173912,2.6019600919314545,59,2128.0,0.0881505391072395,59,2128.0
76365.0,61,1017.0,11.426966292134832,2.293266983400394,61,2220.0,0.08944863532948703,61,2220.0
76370.0,57,1021.0,11.344444444444445,2.5432975794885113,57,2254.0,0.09771759522992758,57,2254.0
76375.0,59,1092.0,12.0,2.595538251641765,59,2208.0,0.06467674662384443,59,2208.0
76380.0,55,1137.0,12.920454545454545,3.186670161289859,55,2176.0,0.1026437874712173,55,2176.0
76385.0,52,1267.0,15.083333333333334,3.5824233867299093,52,2244.0,0.14659088763332898,52,2244.0
76390.0,53,1305.0,15.72289156626506,3.0659556489094584,53,2252.0,0.12140693281577189,53,2252.0
76395.0,47,1209.0,14.566265060240964,2.822042316444242,47,2217.0,0.11474855805069992,47,2217.0
76400.0,45,1179.0,13.709302325581396,3.650536108142967,45,2231.0,0.1732212799766073,45,2231.0
76405.0,43,1169.0,13.916666666666666,3.4898113621608764,43,2141.0,0.16407808939926802,43,2141.0
76410.0,42,791.0,9.416666666666666,3.110007331329758,42,2147.0,0.14913796134194465,42,2147.0
76415.0,47,732.0,8.318181818181818,3.057026468996378,47,2067.0,0.14360371537577568,47,2067.0
76420.0,57,979.0,10.877777777777778,2.8292025465019055,57,2094.0,0.10556782090993458,57,2094.0
76425.0,60,1081.0,12.011111111111111,1.561692244524178,60,2232.0,0.03843291521351774,60,2232.0
76430.0,65,1105.0,11.881720430107526,1.6730557879056611,65,2314.0,0.049188985719711864,65,2314.0
76435.0,60,1206.0,12.694736842105263,2.869823453410849,60,2293.0,0.1038552736275971,60,2293.0
76440.0,53,1148.0,12.478260869565217,2.6400480952622933,53,2415.0,0.11933433414422862,53,2415.0
76445.0,47,1025.0,12.058823529411764,2.2113046093394693,47,2398.0,0.09817539974709057,47,2398.0
76450.0,50,1088.0,12.088888888888889,2.890799550486424,50,2314.0,0.0996588216378914,50,2314.0
76455.0,47,1159.0,13.170454545454545,3.2851908146796145,47,2353.0,0.136735451088338,47,2353.0
76460.0,44,746.0,8.574712643678161,2.7473242773650433,44,2274.0,0.121212907015053,44,2274.0
76465.0,53,673.0,7.315217391304348,2.718803038387563,53,2163.0,0.10891677883519703,53,2163.0
76470.0,56,946.0,10.282608695652174,2.718344766508507,56,2167.0,0.09999145119350172,56,2167.0
76475.0,60,1042.0,11.326086956521738,2.5320638708369514,60,2284.0,0.09670401112519246,60,2284.0
76480.0,59,1040.0,11.428571428571429,2.0774345523648474,59,2287.0,0.04985406962824259,59,2287.0
76485.0,59,1091.0,12.122222222222222,2.6146116482398054,59,2308.0,0.06907704742824845,59,2308.0
76490.0,55,1138.0,12.931818181818182,2.979774624406271,55,2329.0,0.11407362031006156,55,2329.0
76495.0,54,1305.0,15.535714285714286,3.4090110455933433,54,2358.0,0.13049550102107046,54,2358.0
76500.0,52,1351.0,16.679012345679013,2.8202154782234476,52,2368.0,0.12787596438926097,52,2368.0
76505.0,46,1252.0,14.39080459770115,2.9823756305703673,46,2350.0,0.13229541542577128,46,2350.0
76510.0,44,1196.0,13.906976744186046,3.786595583036274,44,2234.0,0.1765104857624224,44,2234.0
76515.0,43,1183.0,13.597701149425287,3.3079154664196238,43,2193.0,0.12505172956564378,43,2193.0
76520.0,43,817.0,9.611764705882353,3.13730740436489,43,2151.0,0.13172541859787934,43,2151.0
76525.0,46,731.0,8.306818181818182,3.010619096904365,46,2053.0,0.12787015777949498,46,2053.0
76530.0,55,972.0,10.8,2.7060053213239823,55,2057.0,0.08024604103204518,55,2057.0
76535.0,62,1081.0,12.011111111111111,1.9380263033591565,62,2200.0,0.04921330068152695,62,2200.0
76540.0,62,1100.0,11.956521739130435,1.883710866435368,62,2225.0,0.06732607069343394,62,2225.0
76545.0,54,1051.0,11.180851063829786,2.5358722902910205,54,2368.0,0.11305481778499495,54,2368.0
76550.0,47,919.0,10.098901098901099,2.226468527230328,47,2406.0,0.09204332088759885,47,2406.0
76555.0,48,908.0,9.978021978021978,2.6765405853331177,48,2343.0,0.08532962225557798,48,2343.0
76560.0,46,1013.0,11.131868131868131,3.216444311905004,46,2395.0,0.13098736711548586,46,2395.0
76565.0,43,683.0,7.850574712643678,2.984496337553519,43,2327.0,0.13194668608991636,43,2327.0
76570.0,48,633.0,7.193181818181818,2.8182493010088683,48,2218.0,0.11330366707556078,48,2218.0
76575.0,57,900.0,10.0,2.7055273605932793,57,2241.0,0.08624624428223124,57,2241.0
76580.0,60,1005.0,11.420454545454545,2.142668113806108,60,2363.0,0.08212266472597424,60,2363.0
76585.0,58,1002.0,11.651162790697674,2.500195272037091,58,2252.0,0.09764381594537602,58,2252.0
76590.0,57,1065.0,12.383720930232558,2.5991219447406038,57,2223.0,0.06591382404012093,57,2223.0
76595.0,52,1095.0,12.586206896551724,3.134677905968421,52,2223.0,0.1110192823228653,52,2223.0
76600.0,51,1220.0,14.352941176470589,3.6569427529140537,51,2218.0,0.14637397482285908,51,2218.0
76605.0,51,1261.0,15.378048780487806,3.021871384163226,51,2276.0,0.13027037455004647,51,2276.0
76610.0,49,1167.0,13.892857142857142,2.5289243513421495,49,2314.0,0.11123745355366768,49,2314.0
76615.0,45,1145.0,13.160919540229886,3.4823289090688943,45,2250.0,0.15330443601180466,45,2250.0
76620.0,42,1131.0,13.151162790697674,3.819895078163232,42,2239.0,0.17154136706178943,42,2239.0
76625.0,43,794.0,9.341176470588236,3.1119796026543947,43,2206.0,0.13939042972409157,43,2206.0
76630.0,47,732.0,8.224719101123595,3.0410390294773344,47,2124.0,0.1298880150048503,47,2124.0
76635.0,54,975.0,10.833333333333334,2.8100254990923412,54,2147.0,0.08920786074518205,54,2147.0
76640.0,60,1072.0,12.044943820224718,1.93711329025274,60,2239.0,0.06017510748613033,60,2239.0
76645.0,65,1076.0,11.695652173913043,1.7625799982052286,65,2221.0,0.04545807776420255,65,2221.0
76650.0,51,994.0,10.574468085106384,2.3595460733823637,51,2285.0,0.09499429558411894,51,2285.0
76655.0,47,858.0,9.533333333333333,2.722429751886645,47,2325.0,0.1342573219327266,47,2325.0
76660.0,42,854.0,9.704545454545455,3.0401658519474726,42,2261.0,0.11390411097333503,42,2261.0
76665.0,43,939.0,10.670454545454545,3.1102324961090133,43,2237.0,0.10221770838515476,43,2237.0
76670.0,41,610.0,7.176470588235294,2.881462868328101,41,2246.0,0.12682223283190033,41,2246.0
76675.0,48,579.0,6.732558139534884,2.984484963863527,48,2100.0,0.12861335174481964,48,2100.0
76680.0,59,843.0,9.80232558139535,2.489937955803855,59,2184.0,0.07853604532797598,59,2184.0
76685.0,60,947.0,10.406593406593407,2.2812489140961,60,2284.0,0.0796257771657908,60,2284.0
